"","value"
"48_02:486711",100.389126968135
"48_03:486712",101.35664164804
"48_04:486713",105.026677658945
"48_05:486714",96.9020622070047
"48_06:486715",98.9126458061525
"49_02:486717",105.852021033418
"49_03:486718",105.999434617718
"49_04:486719",100.443552016228
"49_06:486721",99.1605703089376
"5_02:486504",102.105133684993
"5_03:486505",101.313002840881
"5_04a:486506",98.5602772566418
"50_01:486722",101.62986356896
"50_02:486723",95.9908219751341
"50_03:486724",95.212345315575
"50_04:486725",97.656716430181
"50_06:486726",98.2725250435721
"51_01:486727",92.7209376876807
"51_03:486728",95.9492949077038
"51_04a:486729",101.932738846671
"51_05:486730",106.6530468244
"51_06:486731",100.668716819476
"52_03:486733",95.9489160834956
"52_06:486735",102.034979954087
"53_01:486736",95.4385403678823
"53_02:486737",97.35515347744
"53_03:486738",100.858670149449
"53_04:486739",94.8244913094717
"53_06:486740",103.977653320942
"54_01:486742",99.8713872083914
"54_02:486743",99.9684342141612
"54_04:486744",98.1049658135607
"54_05:486745",107.100695638226
"55_01:486747",99.0970704086757
"55_02:486748",101.438486716025
"55_04:486749",97.8935199241315
"55_05:486750",98.6189799537718
"55_06:486751",106.174375086527
"56_01:486752",101.088635418727
"56_03:486753",103.8417055594
"56_04:486754",97.7477482519434
"56_05:486755",99.0514765751088
"56_06:486756",103.139699018384
"57_01:486757",101.21058208567
"57_03a:486758",96.8206023148233
"57_04:486759",98.7355559145257
"57_05:486760",104.446920518068
"57_06:486761",100.309073402639
"58_01:486762",97.062571283627
"58_03:486763",105.150326380897
"58_04:486764",99.2420757996999
"58_05:486765",102.003332166776
"58_06a:486766",95.6339692616658
"59_01:486767",98.328519953027
"59_03:486768",98.2460199724657
"59_04:486769",96.7927345307032
"59_05:486770",95.9929716368759
"59_06:486771",96.2438013450314
"6_01:486510",95.99273437935
"6_04:486513",113.208640738086
"6_05a:486514",103.331620344787
"60_01:486772",95.1135184923566
"60_02:486773",103.626744308005
"60_04:486774",99.8050030106385
"60_05:486775",101.604908708773
"60_06:486776",98.0735714676456
"61_01:486777",95.2030725053159
"61_02a:486778",102.133868709315
"7_03:486517",98.7123954154865
"8_01:486521",101.845354493075
"8_02:486522",92.9041261947367
"8_03:486523",97.629188522351
"8_04:486524",102.154286460454
"8_05:486525",100.220753705991
"8_06:486526",96.2941333923123
"9_01:486527",103.18284668947
"9_04:486529",100.983020038123
"9_05:486530",102.23197925248
"9_06:486531",99.4627412709913
"B01:486779",96.7594564785034
"B07:486780",98.2102772011031
"B12:486781",104.362987959297
"B26:486783",97.710266009576
"B28:486784",96.452930616922
"B46:486786",99.6840296647744
"D93:486788",96.9058786000106
