"","value"
"53_01:486736",99.2557052188913
"53_02:486737",88.2264571430048
"53_03:486738",102.174505321882
"53_04:486739",88.2937451452983
"53_06:486740",96.8503137641899
"54_01:486742",95.3033345482396
"54_02:486743",93.5417778867721
"54_04:486744",93.3248543111422
"54_05:486745",95.0311236563903
"55_01:486747",96.4552845064269
"55_02:486748",96.670261094468
"55_04:486749",94.7677528070463
"55_05:486750",90.5015964780968
"55_06:486751",96.6816180437925
"56_01:486752",97.3412681275354
"56_03:486753",104.727040655504
"56_04:486754",92.97076448226
"56_05:486755",94.8066306079981
"56_06:486756",90.4611140563227
"57_01:486757",93.0823485962464
"57_03a:486758",96.4376423586293
"57_04:486759",90.4952023858982
"57_05:486760",90.5863538693821
"57_06:486761",99.2799032159926
"58_01:486762",97.013317944165
"58_03:486763",99.3497440102757
"58_04:486764",97.589595943265
"58_05:486765",93.2381804615741
"58_06a:486766",93.2650064970324
"59_01:486767",93.1201027324622
"59_03:486768",96.7895524000237
"59_04:486769",104.756383005094
"59_05:486770",93.1477936985102
"59_06:486771",99.3449784014164
"6_01:486510",99.6820309316517
"6_04:486513",95.4308638775946
"6_05a:486514",102.311422835371
"60_01:486772",99.532194829459
"60_02:486773",90.5933178979257
"60_04:486774",88.026207678892
"60_05:486775",93.3731120250866
"60_06:486776",93.2133844439374
"61_01:486777",92.947407532442
"61_02a:486778",104.877012591012
"7_01a:486515",96.537676369774
"7_02a:486516",96.5602034158497
"7_03:486517",99.6849346515431
"7_04:486518",90.8263151804039
"7_06:486520",90.9669935334242
"8_01:486521",96.94373860234
"8_02:486522",95.3796832544872
"8_03:486523",88.4182356634141
"8_04:486524",93.3276794557218
"8_05:486525",102.315182724126
"8_06:486526",95.3111643382709
"9_01:486527",95.2581278504922
"9_03a:486528",95.1579807977126
"9_04:486529",96.8794521198604
"9_05:486530",93.528095030647
"9_06:486531",93.4266792823853
"B01:486779",88.3926569214586
"B07:486780",105.187274421564
"B12:486781",97.1775892440632
"B25:486782",93.3307674890916
"B26:486783",105.088193707891
"B28:486784",93.4319970837238
"B30:486785",93.1838849317921
"B46:486786",93.4358122043987
"B50:486787",93.4232084655783
"D93:486788",95.6303969946351
