"","value"
"48_02:486711",10.5809056786425
"48_03:486712",10.9731601644486
"48_04:486713",9.11954454141723
"48_05:486714",9.69399066657029
"48_06:486715",9.69399066657029
"49_01:486716",10.0972745105239
"49_02:486717",7.7101348566235
"49_03:486718",4.71328147064673
"49_04:486719",12.4101322087231
"49_05a:486720",10.9074249252239
"49_06:486721",9.40414063933523
"5_01:486503",12.6074251378894
"5_02:486504",9.2947440276275
"5_03:486505",9.79924633664245
"5_04a:486506",3.5166449643719
"5_05:486508",9.96575719761124
"5_06:486509",11.0970874832385
"50_01:486722",10.7248750044032
"50_02:486723",11.5008951020562
"50_03:486724",11.1463356074098
"50_04:486725",8.66900842491604
"50_06:486726",9.91206687650409
"51_01:486727",10.9523528541153
"51_03:486728",8.11268851702819
"51_04a:486729",9.30725927971468
