"","value"
"D 08",93.5980243091991
"D 09",97.5882738012704
"D 10",92.5530610479939
"D 100",97.0710462689522
"D 101",91.6454127062414
"D 102",92.2822263288754
"D 103",91.1263634188672
"D 104",98.5536251538407
"D 105",94.1928618003321
"D 106",98.5254254138752
"D 107",99.0654785644414
"D 108",93.2156000044899
"D 109",92.1391185851904
"D 11",92.8693666578977
"D 110",99.5867063269436
"D 111",102.327983623893
"D 112",92.3202378958445
"D 113",95.3487225944211
"D 114",89.8208605285273
"D 115",95.4867012216145
"D 116",93.3799694986605
"D 117",96.3826815333984
"D 118",95.3554812107287
"D 119",103.711575373903
"D 12",94.1527515345747
"D 13",90.1356847969906
"D 14",97.9999668471764
"D 15",94.3209915911671
"D 16",93.5881036993715
"D 17",94.8311477448278
"D 18",93.4077651818243
"D 19",98.8729456181747
"D 20",100.523471779238
"D 21",98.0990652517784
"D 22",98.5446371578545
"D 23",110.275449168436
"D 24",99.2768419863808
"D 26",98.9283492511176
"D 28",90.332051610302
"D 29",93.5716257122787
"D 30",101.208492490629
"D 31",101.310285933558
"D 32",98.0242228055645
"D 33",91.6942942900064
"D 34",97.2262444780543
"D 35",91.1250920172338
"D 36",92.5827798029005
"D 37",101.829308904057
"D 38",94.3466137800576
"D 39",100.113117469188
"D 40",105.550375598829
"D 41",97.287763546496
"D 42",93.9437335284947
"D 43",101.171235221501
"D 44",91.0971342681135
"D 45",98.4712113978246
"D 46",92.2190371683434
"D 47",105.809654735296
"D 48",94.1573590848749
"D 49",96.1780966943309
"D 50",98.4327450219793
"D 51",95.9768610158325
"D 52",105.663064487697
"D 53",102.9392359263
"D 54",97.6468110295729
"D 55",96.7962954445105
"D 56",98.5508418484624
"D 57",98.3517724368965
"D 58",105.497950966678
"D 59",91.4313206982736
"D 60",94.3988377041364
"D 61",101.89936854304
"D 62",95.0992568691732
"D 63",90.730333768834
"D 64",91.2314356153432
"D 65",90.4739106263521
"D 66",95.9043711311453
"D 67",97.0233026853391
"D 68",98.7893166159685
"D 69",97.7543470988093
"D 70",93.964761479507
"D 71",91.8591022524986
"D 73",99.0427718833567
"D 74",94.5152465035088
"D 75",97.4746117471188
"D 77",99.0013161221079
"D 78",106.028961848142
"D 79",97.7781971217832
"D 82",91.9052009978584
"D 83",101.819385238466
"D 84",99.7647316434073
"D 85",93.5110481229054
"D 86",100.636209390009
"D 87",94.5810139863735
"D 88",104.197051647513
"D 89",98.1417375602439
"D 90",94.5654874754897
"D 91",100.385764290445
"D 92",100.654350619239
"D 93",92.122256961361
"D 94",102.337770655598
"D 95",96.8363398499627
"D 96",94.8206853996716
"D 97",93.0094069445802
"D 98",99.4299541787961
"D 99",94.0039807777005
"F 01",95.6199989851618
"F 03",95.4350108264951
"F 04",94.299849379246
"F 05",95.6995714873842
"F 06",105.755169865633
"F 07",98.8627722293744
"F 08",95.5958628716511
"F 09",104.743800220398
"F 10",93.4039774240029
"F 11",100.202108120934
"F 12",102.841286230079
"F 13",97.4114498576457
"F 14",96.5286368363653
"F 15",92.6121908649802
"F 16",92.5799376655055
"F 17",99.5668741250397
"F 18",99.2901141700869
"F 19",104.10352858427
"F 20",101.275320061383
"F 21",94.3534668398917
"F 22",95.7355379777226
"F 23",95.6084003413404
"F 24",96.967689051478
"F 25",94.3744250372019
"F 26",100.371730905406
"F 27",101.421037205675
"F 28",97.9911179968543
"F 29",101.143027325768
"F 30",94.8309786196009
"F 31",99.656372938949
"F 32",96.0115499220214
"F 33",95.3419627666526
"F 34",94.8909127142825
"F 35",92.7646615056441
"F 36",99.6984057298562
"F 37",97.1005407576522
"F 38",100.18229824139
"F 39",107.688665885868
"F 40",104.809545489709
"F 41",95.0282087590406
"F 42",97.6637119736512
"F 43",96.306270820005
"F 44",91.9404230394491
"F 45",97.6857441522592
"F 46",93.6166219699625
"F 47",98.1619457983838
"F 48",100.006764582059
"F 49",94.0813000352704
"F 50",100.625953207739
"F 51",90.9613650670683
"F 52",93.1038476218809
"F 53",101.460384003877
"F 54",98.2489595034817
"F 55",93.8510486052686
"F 56",92.7108587767222
"F 57",95.8868616588109
"F 58",103.878463142097
"F 59",101.484242268847
"LH82",95.8162042204668
"Mo17",96.3735839796727
"Negative",79.5674530485866
"PH207",95.7992711845636
"Positive",88.4587438850022
"Totontepec",83.5510490780156
