"","value"
"C 19",122.996898436182
"C 21",139.437258439304
"C 23",136.960389257788
"C 24",131.69736410203
"C 25",140.086881139483
"C 26",130.536623294034
"C 28",131.980163816825
"C 29",139.709956774599
"C 30",139.832479689623
"C 33",132.336094600068
"C 34",119.780021703704
"C 35",143.294747916457
"D 01",82.6956572900108
"D 02",80.3913378798144
"D 03",80.5786765005138
"D 04",88.4329614391297
"D 05",83.1353176593727
"D 06",80.7150901087087
"D 07",85.3352630764586
"D 08",80.5376822506491
"D 09",80.3400299238495
"D 10",88.6911603234516
"D 100",82.3514542988365
"D 101",85.708700593121
"D 102",85.0583360338088
"D 103",85.2782969882644
"D 104",79.8359562208017
"D 105",99.2245146475735
"D 106",82.8616049209939
"D 107",85.0936801525431
"D 108",85.2703587872209
"D 109",80.1596456452807
"D 11",83.2361053475031
"D 110",82.4566192677403
"D 111",82.6764173659276
"D 112",80.4601987894865
"D 113",76.7157643905882
"D 114",80.4976504884902
"D 115",85.4124608509476
"D 116",85.8096944292508
"D 117",85.1758801722637
"D 118",88.275081449631
"D 119",82.6962982167715
"D 12",88.5661736646939
"D 13",92.0967230502069
"D 14",82.0446801785071
"D 15",82.8159396208251
"D 16",80.2523315107216
"D 17",80.1486064198026
"D 18",83.0134806626919
"D 19",82.5025135367633
"D 20",85.105101003915
"D 21",85.8424877494233
"D 22",82.7532488061506
"D 23",77.2477555111487
"D 24",80.2358458521744
"D 26",82.9082666572205
"D 27",80.1761065172027
"D 28",80.2570105396788
"D 29",92.1725150321191
"D 30",91.8550153479403
"D 31",84.9533932762398
"D 32",88.2465938304062
"D 33",73.6209320685751
"D 34",88.6343942961908
"D 35",80.209740800938
"D 36",85.1700064000402
"D 37",88.2682206805182
"D 38",80.0185338886947
"D 39",77.4070378069206
"D 40",89.9172623745265
"D 41",91.1541894081885
"D 42",82.8675018022377
"D 43",85.5735905166644
"D 44",82.9110476830213
"D 45",91.6755767150972
"D 47",88.6021014740034
"D 48",88.7943283184475
"D 49",88.9663563678166
"D 50",91.4138501417416
"D 51",82.5297119635264
"D 52",95.4801912762188
"D 53",85.501035614509
"D 54",82.736311801514
"D 55",85.3601450444429
"D 56",80.4320572281338
"D 57",85.5035675644527
"D 58",83.242680603495
"D 59",85.6669791566198
"D 60",98.550009234881
"D 61",82.9103099634567
"D 62",92.1874332799678
"D 63",80.5669965701499
"D 64",102.974319703645
"D 65",80.2407542791468
"D 66",79.4252769311481
"D 67",91.7080831407953
"D 68",80.5634507731662
"D 69",88.5663119825037
"D 70",88.5081742829406
"D 71",85.3907469645911
"D 72",80.445964285581
"D 73",87.6288670389784
"D 74",88.4341985199832
"D 75",82.9158989425159
"D 76",80.4285072456467
"D 77",85.4043749935508
"D 78",80.1863813612198
"D 79",85.5091809809818
"D 80",80.2991028406944
"D 81",88.5606713421405
"D 82",85.7341098811268
"D 83",82.9024086320329
"D 84",82.3943052090786
"D 85",85.3246154194814
"D 86",88.0605241589762
"D 87",98.9245049416553
"D 88",85.0054764963453
"D 89",92.1836240522683
"D 90",85.1352636882973
"D 91",92.0029934783249
"D 92",95.6813598826075
"D 93",85.3259075960348
"D 94",88.5447772558384
"D 95",86.1681181746573
"D 96",84.9826319721913
"D 97",89.1369782238632
"D 98",88.484058670799
"D 99",84.7435251690395
"F 01",80.3760435895677
"F 02",91.3528441596428
"F 03",85.0464673355619
"F 04",80.6765332817184
"F 05",92.1601086601474
"F 06",88.5449143996374
"F 07",85.4253384245778
"F 08",85.3134073838847
"F 09",103.024820524853
"F 10",83.0891788445788
"F 11",82.4409784386414
"F 12",92.0256272808962
"F 13",82.7586411305317
"F 14",91.8982030166533
"F 15",80.9989959086917
"F 16",77.3542153726232
"F 17",98.8236637718866
"F 18",92.2112886534267
"F 19",99.911615115436
"F 20",96.1466690094217
"F 21",88.923106410849
"F 22",82.7166824300951
"F 23",84.7543312760473
"F 24",88.383202792605
"F 25",85.4433427249767
"F 26",85.3643987134321
"F 27",91.8846588706924
"F 28",85.782799860408
"F 29",88.471876005668
"F 30",80.3181368252861
"F 31",91.9412864700882
"F 32",83.4118535168397
"F 33",85.622270802953
"F 34",92.0768085330767
"F 35",83.1283727074597
"F 36",98.47224001019
"F 37",88.8293654499214
"F 38",105.344138783535
"F 39",92.1411920200275
"F 40",88.732502176765
"F 41",95.7793482950215
"F 42",82.4562949490304
"F 43",80.5494681410344
"F 44",96.0012606179437
"F 45",88.7279008718249
"F 46",88.4865590485325
"F 47",92.2902477709361
"F 48",92.1389202725012
"F 49",90.9418716676152
"F 50",80.3750120366088
"F 51",92.0401295874289
"F 52",84.6187333229352
"F 53",99.8195286113977
"F 54",79.859843337314
"F 55",85.5158477086158
"F 56",91.5172481702089
"F 57",88.4650512741801
"F 58",80.0263577306613
"F 59",80.7712130787788
"LH82",62.6354003757142
"Mo17",66.6046853898057
"Negative",64.8897400601765
"PH207",62.7150080295565
"Positive",124.413428718482
"Totontepec",125.376225572804
