"","value"
"36_04:486652",91.0018587459064
"36_06:486654",100.044231847277
"37_01:486655",94.5067106900579
"37_03:486656",97.9595802484687
"37_04:486657",94.8521551263215
"37_05:486659",92.2056649552795
"37_06:486660",98.0667150624056
"38_01:486661",101.454184980022
"38_02:486662",98.5264986311197
"38_03:486663",94.0663391787348
"38_04:486664",94.5286094392485
"38_05:486665",92.9685128120412
"38_06:486666",96.6396151170688
"39_02:486667",97.2207403496365
"39_03:486668",93.5574012782483
"39_04:486669",99.0165663717112
"39_05a:486670",96.5421456249571
"39_06:486671",93.0507476525157
"4_04:486501",95.1503408134679
"4_05:486502",105.580488480166
"40_01:486672",92.6063680854698
"40_03:486673",98.0604387735658
"40_04:486674",99.1789438606642
"40_05a:486675",91.7146606135667
"40_06:486676",94.8159877437247
"41_01:486677",106.33210463243
"41_02:486678",99.5365411731535
"41_05:486679",96.5378316870631
"41_06:486680",102.247210348268
"42_01:486681",96.7619082559552
"42_02a:486682",110.475846638752
"42_03:486683",93.603994616809
"42_05a:486684",103.496028060755
"42_06a:486685",90.5690319223272
"43_01:486686",102.156951993758
"43_02:486687",105.568357037435
"43_03:486688",96.2567067420296
"43_05:486689",100.104535489753
"43_06:486690",92.1307679380244
"44_01:486691",98.2585626568827
"44_02:486692",102.406587826202
"44_05:486695",99.0149785951333
"45_01:486696",94.15189010697
"45_02:486697",95.0193231442722
"45_03:486698",93.9634257143814
"45_06:486700",92.8068712149213
"46_02:486701",94.6959429747915
"46_04:486703",95.9924692771881
"46_05:486704",99.3275285634349
"46_06:486705",98.2503215995302
"47_02:486706",95.3552008870009
"47_04:486708",99.1360226132105
"47_05:486709",98.6216452614185
"48_01:486710",106.644378166739
"48_02:486711",98.4916713582475
"48_03:486712",99.0870557348142
"48_04:486713",102.984994083171
"48_05:486714",94.6867991287839
"48_06:486715",96.876810458972
"49_02:486717",104.435365036362
"49_03:486718",104.976018832165
"49_04:486719",98.7813194803735
"49_06:486721",97.5100207161402
"5_02:486504",100.796282343763
"5_03:486505",100.292019485312
"5_04a:486506",97.3941722924101
"50_01:486722",100.064588743996
"50_02:486723",93.9380692390358
"50_03:486724",93.089744720512
"50_04:486725",95.7865983906675
"50_06:486726",96.4418020308798
"51_01:486727",90.1926352916051
"51_03:486728",93.6616855100331
"51_04a:486729",99.8615452571777
"51_05:486730",105.086225856266
"51_06:486731",98.7930970246429
"52_03:486733",93.4636710558244
"52_06:486735",99.9904559906348
"53_01:486736",93.0273893953569
"53_02:486737",95.1332869133787
"53_03:486738",98.922445394406
"53_04:486739",92.4201350596522
"53_06:486740",102.298428711123
"54_01:486742",97.8441381800514
"54_02:486743",97.9552572975771
"54_04:486744",95.8789184868651
"54_05:486745",105.520629116871
"55_01:486747",96.9645642865882
"55_02:486748",99.5139272345145
"55_04:486749",95.6711103584637
"55_05:486750",96.4094153669544
"55_06:486751",104.610786885384
"56_01:486752",99.1805253479912
"56_03:486753",102.126688722631
"56_04:486754",95.5844018478888
"56_05:486755",96.8857113477946
"56_06:486756",101.354894095375
"57_01:486757",99.2934398819331
"57_03a:486758",94.3849817490492
"57_04:486759",96.630980116988
"57_05:486760",102.731474320432
"57_06:486761",98.3828062976577
"58_01:486762",94.4936134114662
"58_03:486763",103.450786605097
"58_04:486764",97.0441160129527
"58_05:486765",100.002669462256
"58_06a:486766",93.2931756449612
"59_01:486767",96.3795583780285
"59_03:486768",96.2754888113579
"59_04:486769",94.6729313079201
"59_05:486770",93.8129516378935
"59_06:486771",94.1418636455362
"6_01:486510",94.9555381264588
"6_04:486513",113.419671560426
"6_05a:486514",102.871786544298
"60_01:486772",93.110650761035
"60_02:486773",102.200040664518
"60_04:486774",98.080905539478
"60_05:486775",99.9724108684657
"60_06:486776",96.26591380282
"61_01:486777",93.1818008034485
"61_02a:486778",100.470501713856
"7_03:486517",97.2463377761595
"8_01:486521",101.163847607395
"8_02:486522",91.5257631366478
"8_03:486523",96.7352733736305
"8_04:486524",101.483816551791
"8_05:486525",99.3993834051816
"8_06:486526",94.8490398581513
"9_01:486527",102.287509199747
"9_04:486529",99.8015820772783
"9_05:486530",101.152196654581
"9_06:486531",98.2168455748887
"B01:486779",95.4336435078614
"B07:486780",96.6815009262311
"B12:486781",103.971590760073
"B26:486783",96.4195491100565
"B28:486784",94.6553307208012
"B46:486786",98.6466014511146
"D93:486788",93.944341105905
