"","value"
"37_03:486656",15.4184614410544
"37_04:486657",32.3774118776149
"37_05:486659",16.5839081226855
"38_01:486661",33.2173179437101
"38_02:486662",12.8235596984349
"38_03:486663",26.5475843161808
"38_04:486664",17.488379769863
"38_05:486665",17.2183506143334
"38_06:486666",24.8080039501884
"39_02:486667",13.7035828426115
"39_03:486668",16.6505075509792
"39_04:486669",5.25302636020079
"39_05a:486670",13.3227593214211
"39_06:486671",22.4112435857669
"4_04:486501",43.1871949281038
"4_05:486502",13.660881068853
"40_01:486672",15.6886623433302
"40_03:486673",19.0561768604646
"40_04:486674",30.7277945878601
"40_06:486676",11.7765903639601
"41_01:486677",14.8802255559692
"41_05:486679",21.9287234750543
"41_06:486680",12.6326983682473
"42_01:486681",44.1581010526176
"42_02a:486682",49.5741042959342
"42_03:486683",72.2672312582739
"42_05a:486684",6.5038594048121
"43_01:486686",14.6967138551808
"43_02:486687",28.4429329843027
"43_03:486688",20.5333206162079
"43_05:486689",71.9364245161325
"43_06:486690",6.91716495348797
"44_01:486691",32.6789434174299
"44_02:486692",41.8109031020737
"44_03:486693",11.9729204399664
"44_04:486694",3.1131758463294
"44_05:486695",23.3128712399063
"45_01:486696",18.678541550123
"45_02:486697",17.325600574956
"45_03:486698",20.7493621794728
"45_06:486700",6.90545146323944
"46_02:486701",16.0242075047428
"46_03:486702",36.7333197305169
"46_04:486703",50.1433575171442
"46_05:486704",7.55456283107543
"46_06:486705",10.0843839203428
"47_02:486706",28.3755788649792
"47_03:486707",44.0267838792178
"47_04:486708",27.418803392333
"47_05:486709",19.8200580906534
"48_01:486710",11.2671393221234
"48_02:486711",55.6091352527737
"48_03:486712",11.3537815643813
"48_04:486713",51.0533574600093
"48_05:486714",21.0269725481176
"48_06:486715",8.33063257817848
"49_01:486716",53.1888235069264
"49_02:486717",10.8275275331935
"49_04:486719",15.5748812011835
"49_06:486721",14.9525529736194
"5_01:486503",11.925302076083
"5_02:486504",15.4206797411208
"5_03:486505",10.4035669510652
"5_04a:486506",14.0876968120713
"5_05:486508",27.4076247444496
"5_06:486509",12.7564024265061
"50_01:486722",13.1740392116632
"50_02:486723",14.7848064888868
"50_03:486724",19.9193917133191
"50_04:486725",14.8779360333796
"50_06:486726",12.1910096413675
"51_03:486728",20.0192777351952
"51_04a:486729",13.716403469804
"51_06:486731",19.5753359007463
"52_03:486733",20.2313820840285
"52_06:486735",12.7491223199274
"53_01:486736",11.1249894993109
"53_02:486737",7.57906271142088
"53_04:486739",11.5039281661101
"53_06:486740",5.71761854885841
"54_01:486742",13.4082246481089
"54_02:486743",18.403712342128
"54_04:486744",11.1306665619573
"54_05:486745",9.34217559768968
"55_01:486747",14.0242667867758
"55_02:486748",10.343176014715
"55_04:486749",20.0501879175584
"55_05:486750",17.1112721377397
"56_01:486752",13.9781610598009
"56_03:486753",10.6619975134095
"56_04:486754",12.4458449344506
"56_05:486755",14.4439136559336
"56_06:486756",15.7202836100494
"57_01:486757",12.1537686611109
"57_04:486759",6.27919324096336
"57_05:486760",16.3578156075775
"58_01:486762",13.9006643293353
"58_03:486763",11.2500885762021
"58_04:486764",10.8987942748991
"58_05:486765",10.3650801863939
"58_06a:486766",6.85926759962764
"59_01:486767",13.1731240892009
"59_03:486768",9.09989752632247
"59_04:486769",8.18633911927467
"59_05:486770",10.2761370132222
"59_06:486771",10.4180946869703
"6_01:486510",15.4285417617382
"6_02:486511",13.7528668135376
"6_03:486512",7.71435341490723
"6_04:486513",20.9001190199438
"6_05a:486514",6.79473940616781
"60_01:486772",15.2655732882608
"60_02:486773",13.5934084115491
"60_04:486774",11.8743895263423
"60_05:486775",11.9566851422054
"60_06:486776",16.7594735668052
"61_01:486777",15.0059398275549
"61_02a:486778",11.231410641757
"7_01a:486515",13.3276133824442
"7_04:486518",30.8477250985219
"7_06:486520",25.0487206781876
"8_01:486521",15.327750317267
"8_02:486522",20.9721122587129
"8_03:486523",58.5086317993127
"8_04:486524",22.5832915682933
"8_06:486526",23.7992499375866
"9_01:486527",23.1276880649464
"9_04:486529",7.90876384172429
"9_05:486530",8.13057812320618
"B01:486779",11.3280906718005
"B07:486780",11.0580108015429
"B12:486781",31.9446980314999
"B25:486782",34.3394334253603
"B28:486784",12.2856061103733
"B30:486785",13.5941453281629
"B46:486786",23.0956732359957
"B50:486787",9.08900700736729
"D93:486788",20.3006498204516
